Bahasa,Penilaian,Saran,Kategori,Tahun
id,1.0,Tidak ada jawaban panggilan interview.,Career Center,2023
id,4.0,-,Career Center,2023
id,3.0,Tidak ada,Career Center,2023
id,3.0,Sangat baik,Career Center,2023
id,2.0,gda,Career Center,2023
en,1.0,one of the workers is too cold in responding.  makes it uncomfortable to ask more,Career Center,2023
id,3.0,-,Career Center,2023
id,3.0,lebih banyak cari perusahaan untuk membantu mahasiswa semester 8 memperoleh kesempatan magang,Career Center,2023
id,4.0,baik,Career Center,2023
id,3.0,-,Career Center,2023
id,4.0,Sudah bagus,Career Center,2023
id,4.0,lebih banyak memberikan informasi lagi yang berguna dan bermanfaat bagi mahasiswa! Tingkatkan lagi! Terima kasih!,Career Center,2023
id,3.0,Aman,Career Center,2023
id,4.0,"Tidak ada. Pelayanan Career Center sangat baik, sehingga membuat saya nyaman untuk berobat.",Career Center,2023
id,4.0,-,Career Center,2023
id,4.0,-,Career Center,2023
id,3.0,Tidak ada,Career Center,2023
id,3.0,-,Career Center,2023
id,4.0,sangat baik,Career Center,2023
id,4.0,Tidak ada,Career Center,2023
id,3.0,Sudah cukup baik,Career Center,2023
id,4.0,-,Career Center,2023
id,4.0,-,Career Center,2023
id,2.0,Seharusnya bisa lebih baik dan ramah ketika melayani pasien,Career Center,2023
id,3.0,Tidak ada,Career Center,2023
id,4.0,tidak ada,Career Center,2023
id,3.0,Bagus,Career Center,2023
id,4.0,Tidak ada,Career Center,2023
id,1.0,Sulit digunakan dan kadang crash,Career Center,2023
id,4.0,cukup baik,Career Center,2023
id,1.0,Kurang lowongan pekerjaan untuk lulusan hukum khususnya loker dari lawfirm,Career Center,2023
id,4.0,Sangat membantu,Career Center,2023
id,2.0,-,Career Center,2023
id,4.0,Mantap,Career Center,2023
id,4.0,Memberikan pelayanan yang baik,Career Center,2023
id,4.0,"""_""",Career Center,2023
id,2.0,"Saya ingin memberikan saran agar layanan Career Center dapat lebih intensif dalam memberikan informasi dan pelatihan kepada mahasiswa terkait proses pencarian pekerjaan dan pengembangan karir. Selain itu, mungkin Career Center dapat lebih memperluas kemitraan dengan perusahaan dan organisasi sehingga dapat memberikan lebih banyak peluang bagi mahasiswa untuk mendapatkan pengalaman kerja dan magang yang relevan. Selain itu, mungkin juga dapat mempertimbangkan untuk memberikan bantuan dalam membuat CV dan surat lamaran kerja yang baik dan menarik, serta memberikan informasi terkait tren dan kebutuhan pasar kerja yang terbaru. Dengan demikian, diharapkan mahasiswa dapat lebih siap dan percaya diri dalam memasuki dunia kerja setelah lulus dari UPH. Terima kasih.",Career Center,2023
id,4.0,Banyak bantuan dan refrensi dari kampus yang sangat membantu karir kedepanya,Career Center,2023
id,3.0,-,Career Center,2023
id,3.0,"adanya informasi tanggal berapa penerimaan SEP setelah mengikuti ZOOM
saat saya menanyakan mengenai SEP kepada pihak terkait hanya di read saja tanpa adanya respon",Career Center,2023
id,2.0,-,Career Center,2023
id,4.0,-,Career Center,2023
id,4.0,Tidak ada,Career Center,2023
id,4.0,Career center sangat membantu saya pada saat saya mencari lowongan magang dan akhirnya saya mendapatkan pekerjaan lewat career center UPH,Career Center,2023
id,3.0,Lebih interaktif dalam membagikan job vacancy serta memberi bimbingan kepada mahasiswa tentang dunia kerja dan tips rekrutmen,Career Center,2023
id,3.0,-,Career Center,2023
id,4.0,-,Career Center,2023
id,3.0,Mohon agar layanan career center dapat disosialisasikan dan digunakan untuk mahasiswa kelas karyawan UPH Semanggi,Career Center,2023
id,2.0,Tidak ada,Career Center,2023
id,3.0,"agar event-event yang diselenggarakan tidak hanya berbasis pada teori (penjelasan), harus disertai dengan praktek langsung juga",Career Center,2023
id,3.0,Menyediakan lowongan-lowongan magang ataupun part-time yang mahasiswa perlukan untuk mengasah kemampuan dan mengadakan webinar/seminar yang berguna untuk bekal mahasiswa pada dunia kerja nantinya.,Career Center,2023
id,4.0,"Sangat membantu untuk mendapatkan info pekerjaan yang menarik dan adanya campus hiring, webinar dsb",Career Center,2023
id,3.0,Lebih menginformasikan kepada mahasiswa terkait kesempatan magang ataupun bekerja melalui email ataupun aplikasi UPH,Career Center,2023
id,2.0,Sudah baik,Career Center,2023
id,4.0,bagus,Career Center,2023
id,3.0,-,Career Center,2023
id,4.0,Semoga selalu berjalan dengan baik,Career Center,2023
id,4.0,Career center layanannya sangat bagus semoga semakin bagus kedepannya,Career Center,2023
id,4.0,Tidak ada,Career Center,2023
id,3.0,-,Career Center,2023
id,3.0,Cukup puas dengan fasilitas,Career Center,2023
id,4.0,Baik,Career Center,2023
id,2.0,career yang di offer kurang,Career Center,2023
id,3.0,"Lowongan pekerjaan perlu lebih bervariasi untuk jurusan-jurusan yang berada di UPH, kelas training untuk membekali hardskills mahasiswa/i, acara-acara yang mampu membangun koneksi.",Career Center,2023
id,4.0,-,Career Center,2023
id,2.0,Mungkin untuk mitra perusahaan bisa lebih banyak atau bervariasi,Career Center,2023
id,4.0,-,Career Center,2023
id,3.0,Baik,Career Center,2023
id,4.0,cukup.,Career Center,2023
id,4.0,_,Career Center,2023
id,2.0,situs tidak bisa login akun,Career Center,2023
id,4.0,Terima kasih atas bantuan Career Center terkait perjanjian magang saya,Career Center,2023
id,3.0,Sering -sering infokan lowongan pekerjaan,Career Center,2023
id,4.0,keren,Career Center,2023
id,4.0,-,Career Center,2023
id,1.0,informasi career center kurang,Career Center,2023
id,3.0,-,Career Center,2023
id,3.0,-,Career Center,2023
id,3.0,Tidak ada,Career Center,2023
id,4.0,-,Career Center,2023
id,3.0,Good,Career Center,2023
id,3.0,Sudah baik pelayanannya,Career Center,2023
id,3.0,Bagusss,Career Center,2023
id,3.0,Harapannya dapat memperbanyak informasi lowongan magang.,Career Center,2023
id,3.0,"Memberikan lowongan pekerjaan yang bagus kepada mahasiswa UPH, namun kebanyak berdomisili di Jakarta sedangkan saya sedang kuliah di Medan.",Career Center,2023
id,4.0,sangat membantu,Career Center,2023
id,4.0,Thanks,Career Center,2023
id,2.6,Sudah baik,Student Life,2023
id,3.2,Baik,Student Life,2023
id,,Tidak ada,Student Life,2023
id,4.0,Layanan student life nya sangat baik,Student Life,2023
id,4.0,Good,Student Life,2023
id,4.0,Sudah baik selalu bersama Tuhan,Student Life,2023
id,,Lebih perbanyak seminar yang memberikan sertifikasi dan SEP,Student Life,2023
id,3.8,Tidam ada,Student Life,2023
id,3.0,Sdh baik,Student Life,2023
id,3.2,-,Student Life,2023
id,3.0,-,Student Life,2023
id,2.6,Semoga banyak kegiatan - kegiatan yang seru kreatif dan inovatif dengan kegiatan lainnya,Student Life,2023
id,3.2,-,Student Life,2023
id,3.0,-,Student Life,2023
id,4.0,-,Student Life,2023
id,,sudah baik,Student Life,2023
id,3.0,-,Student Life,2023
id,4.0,-,Student Life,2023
id,2.0,-,Student Life,2023
id,3.0,Bagus semua,Student Life,2023
id,4.0,Cukup,Student Life,2023
id,,bagus,Student Life,2023
id,3.6,sudah baik,Student Life,2023
id,4.0,tidak ada,Student Life,2023
id,3.0,Sudah baik,Student Life,2023
id,3.0,-,Student Life,2023
id,4.0,Bagus,Student Life,2023
id,4.0,Layanannya sangat baik,Student Life,2023
id,3.0,-,Student Life,2023
id,3.8,-,Student Life,2023
id,3.2,Cukup,Student Life,2023
id,3.0,Sudah baik,Student Life,2023
id,3.6,-,Student Life,2023
id,2.0,Tidak ada,Student Life,2023
id,3.4,Mantaap,Student Life,2023
id,2.0,Lebih kebersamaan lagi,Student Life,2023
id,2.8,-,Student Life,2023
id,2.0,Gak ada,Student Life,2023
id,4.0,-,Student Life,2023
id,3.6,-Belum ada,Student Life,2023
id,4.0,Sangat relevan dalam membangun pertumbuhan rohani,Student Life,2023
id,3.0,Semangat,Student Life,2023
id,4.0,udah mantap,Student Life,2023
id,3.2,Bagus,Student Life,2023
id,4.0,sudah sangat baik,Student Life,2023
id,4.0,Sangat baik,Student Life,2023
id,,-,Student Life,2023
id,3.4,Sudah baik,Student Life,2023
id,,Untuk saat ini tidak ada saran,Student Life,2023
id,2.8,Puas,Student Life,2023
id,3.0,bagus,Student Life,2023
id,3.0,-,Student Life,2023
id,4.0,-,Student Life,2023
id,3.0,-,Student Life,2023
id,4.0,Sudah sangat baik,Student Life,2023
en,1.0,-,Student Life,2023
id,3.0,Sungguh menakjubkan,Student Life,2023
id,4.0,sudah baik,Student Life,2023
id,3.0,-,Student Life,2023
id,3.2,"Sudah bagus, tidak ada komentar",Student Life,2023
id,3.0,-,Student Life,2023
id,3.0,Tidak ada,Student Life,2023
id,3.0,tidak ada,Student Life,2023
id,3.4,Cukup,Student Life,2023
id,3.0,semua sudah oke,Student Life,2023
id,3.0,-,Student Life,2023
id,4.0,Mantap,Student Life,2023
id,2.0,Sudah bagus,Student Life,2023
id,3.2,-,Student Life,2023
id,3.0,tidak ada,Student Life,2023
id,3.8,tidak ada,Student Life,2023
id,2.0,Tidak ada,Student Life,2023
id,4.0,Sangat baik.,Student Life,2023
id,3.0,-,Student Life,2023
id,,"Informasinya lebih diperluas lagi, posternya atau ada pengumuman bs ke grup2 kelas",Student Life,2023
id,3.0,-,Student Life,2023
id,3.6,-,Student Life,2023
id,3.0,tidak ada,Student Life,2023
id,4.0,.,Student Life,2023
id,2.4,Lebih di tingkatkan lg fasilitas pelayanannya,Student Life,2023
id,3.2,-,Student Life,2023
id,3.6,.,Student Life,2023
id,3.0,-,Student Life,2023
id,3.0,-,Student Life,2023
id,3.0,-,Student Life,2023
id,,Sejauh ini aman,Student Life,2023
id,3.8,Semoga lebih baik lagi,Student Life,2023
id,3.2,-,Student Life,2023
id,3.6,-,Student Life,2023
id,4.0,Tidak ada,Student Life,2023
id,4.0,sudah baik,Student Life,2023
id,3.0,Tidak ada,Student Life,2023
id,4.0,Lebih kreatif dan maju lagi,Student Life,2023
id,3.6,Baik,Student Life,2023
id,3.2,-,Student Life,2023
id,3.6,Sudah baik.,Student Life,2023
id,3.0,Sudah baik,Student Life,2023
id,3.2,-,Student Life,2023
id,3.6,Baik,Student Life,2023
id,3.8,-,Student Life,2023
id,3.0,-,Student Life,2023
id,3.6,sudah berjalan dengan baik,Student Life,2023
id,4.0,.,Student Life,2023
id,4.0,Sudah sangat baik,Student Life,2023
id,4.0,-,Student Life,2023
id,3.6,-,Student Life,2023
id,4.0,sejauh ini belum ada,Student Life,2023
id,4.0,-,Student Life,2023
id,2.0,tidak ada,Student Life,2023
id,3.4,-,Student Life,2023
id,3.0,Tidak ada,Student Life,2023
id,3.0,-,Student Life,2023
id,4.0,Sudah baik,Student Life,2023
id,4.0,Lebih sering diadakan,Student Life,2023
id,3.0,-,Student Life,2023
id,3.4,-,Student Life,2023
id,3.4,-,Student Life,2023
id,3.8,Baik,Student Life,2023
id,4.0,Semua kegiatan organisasi membantu saya bertumbuh semakin baik dalam komunitas.,Student Life,2023
id,3.8,Tidak ada.,Student Life,2023
id,3.8,sudah baik,Student Life,2023
id,3.6,Sudah baik,Student Life,2023
id,4.0,-,Student Life,2023
id,4.0,-,Student Life,2023
id,4.0,Student life sangat membantu dalam Hal beradaptasi,Student Life,2023
id,3.0,greatt!,Student Life,2023
id,3.6,-,Student Life,2023
id,3.0,Tidak ada,Student Life,2023
id,,-,Student Life,2023
id,3.6,-,Student Life,2023
id,4.0,good,Student Life,2023
id,4.0,Ditingkatkan acara felosip kebersamaan,Student Life,2023
id,3.8,-,Student Life,2023
id,2.8,-,Student Life,2023
id,3.0,Mohon untuk lebih cepat dalam merespon🙏🏻,Student Life,2023
id,3.6,saran saya semoga student life kedepannya bisa lebih baik dan terus berkarya,Student Life,2023
id,4.0,Sudah sangat baik,Student Life,2023
id,4.0,sangat baik,Student Life,2023
id,4.0,Sangat membantu,Student Life,2023
id,,-,Student Life,2023
id,3.4,Menyediakan ruangan khusus ormawa (organisasi kemahasiswaan),Student Life,2023
id,3.2,"tidak ada, sudah cukup baik",Student Life,2023
id,,Untuk fasilitas olahraga mungkin bisa ditingkatkan kembali supaya dapat diakses oleh mahasiswa/i aktif UPH Kampus Medan.,Student Life,2023
id,2.6,okelah. tidak bagus banget tiddak jelek banget,Student Life,2023
id,3.4,Saya rasa tidak ada.,Student Life,2023
id,,-,Student Life,2023
id,3.0,"Maybe acara acaranya bisa di lihat apakah pas hari itu ada bentrok dengan event lain, dan sering terjadi yaitu setiap hari jumat pasti ada chapel kemudian mrk sering membuat event di hari jumat dimana itu bertabrakan dengan chapel sehingga anak anak CR harus mengorbankan salah satunya",Student Life,2023
id,3.0,good,Student Life,2023
id,,sejauh ini tidak ada,Student Life,2023
id,,-,Student Life,2023
id,,Akses ke informasi diruta menadi lebih mudah.,Student Life,2023
id,3.6,tidak ada sudah bagus,Student Life,2023
id,4.0,baik,Student Life,2023
id,2.8,-,Student Life,2023
id,3.0,-,Student Life,2023
id,3.2,tidak ada,Student Life,2023
id,3.0,Sudah cukup baik,Student Life,2023
id,3.4,sudah baik,Student Life,2023
id,3.0,Good,Student Life,2023
id,2.8,Agar persyaratan di ringankan karena matkul tidak sesuai dengan sarjana tersebut,Student Life,2023
id,3.0,sudah baik,Student Life,2023
id,,"Sudah sangat baik, saran untuk acara leadership training dapat dipersingkat kembali durasi acaranya agar tidak terlalu lama dan mahasiswa tidak kelelahan",Student Life,2023
id,,sudah baik,Student Life,2023
id,3.0,-,Student Life,2023
id,,Acara apapun jgn dipaksakan kpd mahasiswa liat situasi kondisi,Student Life,2023
id,2.2,"ALT & ILT dulu aku ikuti scr online. Sbg peserta online. Gila nih acara sampe setengah 11 malem. Aku gatau emg sampe jam sehini atau molor bgt? Kalo acaranya offline emg sampe selarut itu ya? Meskipun weekend, kan ya ada bbrp hal jg yg hrs dikerjain. Gak melulu mantengin laptop gatau sampe kapan selessainya",Student Life,2023
id,3.2,Tidak ada.,Student Life,2023
id,1.0,Saya ga pernah mencoba karena bekerja diluar kota,Student Life,2023
id,3.8,belum ada,Student Life,2023
id,,ingin ada lapangan tempat untuk olahraganya,Student Life,2023
id,1.8,Kurang bermanfaat,Student Life,2023
id,3.0,puas terima kasih,Student Life,2023
id,4.0,-,Student Life,2023
id,3.2,Sangat baik,Student Life,2023
id,3.2,Layanan Student Life sudah baik,Student Life,2023
id,3.2,"Acara kalo besar, dana yg diberikan harus proporsional",Student Life,2023
id,,Tidak ada,Student Life,2023
id,2.8,-,Student Life,2023
id,2.4,Good,Student Life,2023
id,1.8,Untuk layanan student life sudah cukup bagus karena layanannya sangat lengkap,Student Life,2023
id,2.4,Mantap,Student Life,2023
id,3.4,Sejauh ini layanan Student Life sudah bagus.,Student Life,2023
id,3.6,tidak ada si sudah sangat bagus tetapi kedepannya saya ingin layanan yang lebih baik,Student Life,2023
id,4.0,Sangat baik,Student Life,2023
id,3.0,Sudah baik,Student Life,2023
id,4.0,Tidak ada karna suda baik,Student Life,2023
id,,Sejauh ini cukup baik dan dapat memudahkan mahasiswa.,Student Life,2023
id,,Tidak ada,Student Life,2023
id,3.0,Semoga bisa menjadi organisasi yang jauh lebih baik kedepannya,Student Life,2023
id,3.0,Tidak ada,Student Life,2023
id,4.0,tidak ada tapi semoga lebih baik lagi,Student Life,2023
id,3.4,Banyakkin seminar online biar yang berhalangan hadir lebih gampang berpartisipasi,Student Life,2023
id,3.0,.,Student Life,2023
id,,untuk S2 kurang terasa ya dan berhubung juga online jadi ga ikut  kegiatan” sprt yg disampaikan td. mungkin sarannya bisa di tambahkan kegiatan” lain bisa online spy makin kenal jg sm anak” uph lainnya,Student Life,2023
id,2.4,Khusus Untuk Mahasiswa Karyawan mungkin dijadwalkan pertemuan untuk saling mengenal satu dan yang lain,Student Life,2023
id,2.2,Wifinya please,Student Life,2023
id,3.4,Sangat baik,Student Life,2023
id,4.0,tidak ada,Student Life,2023
id,,sudah cukup baik,Student Life,2023
id,4.0,Memperbanyak kolaborasi informasi dengan perusahaan besar lainnya,Student Life,2023
id,3.0,layanan student life sudah baik,Student Life,2023
id,,tidak ada,Student Life,2023
id,2.0,-,Student Life,2023
id,,Awesome job!,Student Life,2023
id,3.0,untuk saat ini tidak ada,Student Life,2023
id,,memperbanyak seminar yang mendapat point,Student Life,2023
id,3.0,tidak ada,Student Life,2023
id,4.0,Student Life Mantap,Student Life,2023
id,,"Perbaiki sistem informasi dg sistem terupdate modern, shg mahasiswa dapat selalu memperoleh informasi secara otomatis terkait organisasi, kegiatan dan aktifitas kampus",Student Life,2023
id,4.0,Mambuat layanan student life yang lebih kreatif lagi,Student Life,2023
id,3.2,"Berharap ada auditorium untuk kegiatan kampus karena jika hanya menggunakan kelas saja, suara speaker dapat mengganggu kegiatan belajar mengajar di kelas lainnya. Saya beberapa kali merasa terganggu dengan suara speaker dari kelas 1-3 meskipun saya berada di kelas yang jauh dari lokasi tersebut",Student Life,2023
id,4.0,Bagus,Student Life,2023
id,,-,Student Life,2023
id,,Acara - acara yang berlangsung kebanyakan sudah cukup baik,Student Life,2023
id,2.2,-,Student Life,2023
id,3.2,Sudah cukup baik,Student Life,2023
id,4.0,-,Student Life,2023
id,4.0,Sudah oke,Student Life,2023
id,,tidak ada,Student Life,2023
id,4.0,Layanan student life sangat membantu untuk pertumbuhan spiritual dan akademik saya.,Student Life,2023
id,,Sebaiknya seminar lebih banyak diadakan supaya dapat membantu menambah wawasan yang lebih luas,Student Life,2023
id,3.0,-,Student Life,2023
id,2.0,Sudah cukup baik,Student Life,2023
id,3.6,-,Student Life,2023
id,4.0,Terima kasih atas pelayanannya.,Student Life,2023
id,4.0,sudah baik,Student Life,2023
id,3.2,Saran dari saya lebih kreatif lagi dalam menjalankan setiap progresnya,Student Life,2023
id,3.8,"Membangun relasi kita, dan untuk mengembangkan kreativitas yang kita punya.",Student Life,2023
id,3.8,Sangat membantu untuk kemampuan dan dapat menambah wawasan untuk semakin lebih berkembang.,Student Life,2023
id,3.4,-,Student Life,2023
id,3.8,-,Student Life,2023
id,,-,Student Life,2023
id,3.0,-,Student Life,2023
id,,Sudah baik,Student Life,2023
id,4.0,-,Student Life,2023
id,3.0,Diharapkan setiap mahasiswa/i bisa lebih aktif mengikutinya,Student Life,2023
id,3.2,.,Student Life,2023
id,,"Saya beropini bahwa kreativitas mahasiswa harusnya tidak dibatasi, contohnya MUN Club bila open recruitment harusnya dipublikasi untuk umum bagi mahasiswa fakultas lain (seperti di MUN Club ternama lainnya) dan bukan hanya tertutup untuk anak HI. Begitu juga dengan UKM lainnya seperti business, entrepreneurship, dll.

Untuk makrab ospek FH 2022 mohon diperbaiki karena banyak yang sakit dan terlalu banyak senioritas.

Kepedulian dosen sudah bagus, tinggal dalam mahasiswa saja",Student Life,2023
id,3.0,sudah baik,Student Life,2023
id,4.0,Sudah baik,Student Life,2023
id,3.8,-,Student Life,2023
id,2.2,-,Student Life,2023
id,,-,Student Life,2023
id,4.0,-,Student Life,2023
id,3.0,Menyediakan lowongan bagi adik tingkat untuk terlibat dalam pelayanan di Friday night dan Tuesday chapel,Student Life,2023
id,4.0,Oke,Student Life,2023
id,2.8,-,Student Life,2023
id,3.0,"Lebih di sharing lagi mungkin untuk pemberitahuan nya agar semua mahasiswanya bisa mengetahui, terimakasih.",Student Life,2023
id,,"Saya punya ide untuk UKM baru, yaitu UKM Board game. Menurut saya jika banyak warga UPH yang tertarik dengan boardgame, UKM board game adalah ide yang menarik untuk diimplementasikan. UKM board game bisa menjadi sarana untuk mahasiswa bersosialisasi dengan mahasiswa lain sambil bermain bersama. Hanya saja UKM ini memang memerlukan satu ruangan yang khusus ditujukan untuk menyimpan game2 milik UKM dan mengadakan perkumpulan.

Untuk UPH Fest, dibandingkan hanya menghabiskan waktu untuk mendengarkan khotbah, lebih baik ditambahkan pelajaran tentang plagiarisme dan akademik writing, penjelasan tentang aturan di UPH (mungkin bisa juga dibuatkan student handbook agar mahasiswa tau jelas aturan di UPH), campus tour, dll yang lebih relevan dengan kehidupan yg akan dijalani sebagai mahasiswa, kegiatan yang lebih membantu mahasiswa baru untuk belajar menyesuaikan diri menjadi seorang mahasiswa, bukan lagi siswa.",Student Life,2023
id,3.0,Tidak ada komentar,Student Life,2023
id,2.8,Sudah baik dan bagus,Student Life,2023
id,4.0,-,Student Life,2023
id,3.0,"Saya alumni S1 UPH yang saat ini sedang melanjutkan program S2, di program S2 memang belum ada
namun dari pengalaman saya, semua program tersebut sudah bagus",Student Life,2023
id,,pada S2 tidak ada yang seperti itu,Student Life,2023
id,,"belum pernah mengikuti kegiatan apapun, karena baru masuk",Student Life,2023
